mz,10EV,15EV,20EV,25EV
113.0180578,0,0,0.002957006,0
132.0130792,0,0.002443305,0.006069437,0.006851176
169.0406216,0,0.021260118,0.0155532,0.004217289
185.0417401,0,0.024754627,0.017601199,0.003976553
186.0435112,0,0.004468029,0.003088206,0
201.0343412,0.004548006,0.036601845,0.027867403,0.00442068
203.038571,0,0.006022792,0.01999644,0.002834422
218.0283751,0,0.009276091,0,0
225.0381528,0,0,0.004168811,0.005475066
231.0381295,0.004813705,0.050087767,0.053932616,0.01251976
244.0585414,0,0.005037317,0,0
245.059962,0,0.014568099,0.011879903,0
259.0732643,0,0.006293598,0,0
299.052926,0,0,0,0.003737045
317.0848294,0,0.005823563,0,0
333.0769191,0,0.005189657,0,0
